algorithm,pop_condition,n_players,n_rounds,n_cats,opponent_type,society_pop_sum,agent_final_pop,agent_percentile,agent_won,initial_class
UCB,equal,20,40,1,mixture,4742.6764222836655,84.85829600465247,0.65,0,equal
UCB,equal,20,40,1,mixture,1265.5028318354541,120.35461096269678,0.9,0,equal
UCB,equal,20,40,1,mixture,5030.964965766821,4.71484769420127,0.35,0,equal
UCB,equal,20,40,1,mixture,3509.5011814794466,1.108314828801582e-14,0.05,0,equal
EEE,equal,20,30,0,mixture,3550.974921645404,398.5044913795225,0.85,0,equal
EEE,equal,20,30,0,mixture,3236.09004798334,404.21971130404256,0.9,0,equal
EEE,equal,20,30,0,mixture,2195.967287301584,1.6830035139080999,0.2,0,equal
EEE,equal,20,30,0,mixture,4208.777212637187,395.60225888631373,0.8,0,equal
EEE,equal,20,30,0,mixture,1469.7317205658926,0.08798315485625496,0.2,0,equal
R-UCB,equal,5,30,2,cabsonecat,209.24386295826605,3.0973181929407607,0.6,0,equal
R-UCB,equal,5,30,2,cabsonecat,250.8791926626724,7.077671781985373e-16,0.2,0,equal
R-UCB,equal,5,30,2,cabsonecat,177.400362888436,9.298117831235686e-16,0.4,0,equal
R-UCB,equal,5,30,2,cabsonecat,151.41011538700013,3.608224830031759e-16,0.2,0,equal
R-UCB,equal,5,30,2,cabsonecat,211.04075965488343,3.3306690738754696e-16,0.2,0,equal
EEE,equal,10,20,1,randoms,225.57833375565522,0.5353247825499525,0.7,0,equal
EEE,equal,10,20,1,randoms,193.96599326285548,0.741064063313932,0.7,0,equal
EEE,equal,10,20,1,randoms,232.8171849612044,2.8765942278775936,0.9,0,equal
EEE,equal,10,20,1,randoms,237.49969352313562,0.05788482813085727,0.1,0,equal
EEE,equal,10,20,1,randoms,414.2163023955411,181.15464603113236,0.9,0,equal
MADQN,equal,20,10,1,banditsociety,1899.8146186173676,35.67353197379775,0.15,0,equal
MADQN,equal,20,10,1,banditsociety,1773.4203382605076,115.86484194029677,0.65,0,equal
MADQN,equal,20,10,1,banditsociety,2106.922008623806,1.7763568394002505e-15,0.05,0,equal
MADQN,equal,20,10,1,banditsociety,1981.6063043255492,106.33753383905038,0.5,0,equal
MADQN,equal,20,10,1,banditsociety,1827.0701250173847,22.404395716018897,0.15,0,equal
AlegAATr,equal,20,30,1,cabsrandomparams,2852.081855386862,150.99535420414864,0.6,0,equal
AlegAATr,equal,20,30,1,cabsrandomparams,2806.1475448718334,310.5277659571616,0.95,0,equal
AlegAATr,equal,20,30,1,cabsrandomparams,2088.1608130932223,0.03455154172807551,0.1,0,equal
AlegAATr,equal,20,30,1,cabsrandomparams,3317.506053683749,220.09929962778108,0.7,0,equal
AlegAATr,equal,20,30,1,cabsrandomparams,2670.033781023488,168.07127938948292,0.7,0,equal
SW-UCB,equal,10,40,2,cabsonecat,511.9568455103694,245.89944007284527,0.9,0,equal
SW-UCB,equal,10,40,2,cabsonecat,325.1778950752397,0.689199996353107,0.6,0,equal
SW-UCB,equal,10,40,2,cabsonecat,287.0962494648786,4.527628272299467e-16,0.1,0,equal
SW-UCB,equal,10,40,2,cabsonecat,247.1922831243072,1.7648577407466515,0.8,0,equal
SW-UCB,equal,10,40,2,cabsonecat,4536.133277314402,1.6577493561177623,0.3,0,equal
R-UCB,equal,5,10,2,cabsnocat,281.63974017725775,2.369821383110546,0.4,0,equal
R-UCB,equal,5,10,2,cabsnocat,317.7839587622415,55.50887074652396,0.6,0,equal
R-UCB,equal,5,10,2,cabsnocat,244.05060181810794,0.6599968965981233,0.6,0,equal
R-UCB,equal,5,10,2,cabsnocat,243.28606478914762,0.0,0.4,0,equal
R-UCB,equal,5,10,2,cabsnocat,292.4175269783474,2.000019985983572,0.6,0,equal
R-UCB,equal,5,40,1,cabstwocats,301.59729818894954,0.6125658810033755,0.2,0,equal
R-UCB,equal,5,40,1,cabstwocats,301.59729818894954,0.6125658810033755,0.2,0,equal
R-UCB,equal,5,40,1,cabstwocats,301.59729818894954,0.6125658810033755,0.2,0,equal
R-UCB,equal,5,40,1,cabstwocats,301.59729818894954,0.6125658810033755,0.2,0,equal
R-UCB,equal,5,40,1,cabstwocats,301.59729818894954,0.6125658810033755,0.2,0,equal
UCB,equal,10,40,0,randoms,236.37522247339479,235.4380711600837,1.0,1,equal
UCB,equal,10,40,0,randoms,251.58997619783793,249.4794958339606,1.0,1,equal
UCB,equal,10,40,0,randoms,221.4247481587226,220.0752246679986,1.0,1,equal
UCB,equal,10,40,0,randoms,230.27944764409594,229.52245895455073,1.0,1,equal
UCB,equal,10,40,0,randoms,242.94102885249103,241.74105041207284,1.0,1,equal
D-UCB,equal,10,30,2,banditsociety,885.9692414014811,2.711962063971826,0.1,0,equal
D-UCB,equal,10,30,2,banditsociety,768.4412485352053,0.6125812528717447,0.1,0,equal
D-UCB,equal,10,30,2,banditsociety,706.3524368962709,63.56349694713203,0.5,0,equal
D-UCB,equal,10,30,2,banditsociety,714.6112540752065,73.26713848030727,0.5,0,equal
D-UCB,equal,10,30,2,banditsociety,562.5610524142257,0.00227072649604268,0.1,0,equal
DQN,equal,10,40,0,cabstwocats,669.8981731732551,67.82819722530286,0.9,0,equal
DQN,equal,10,40,0,cabstwocats,668.9717585696815,66.89717585696815,1.0,1,equal
DQN,equal,10,40,0,cabstwocats,684.0903836215388,67.55775925935966,0.8,0,equal
DQN,equal,10,40,0,cabstwocats,672.7425265691286,68.59025671010973,0.2,0,equal
DQN,equal,10,40,0,cabstwocats,669.2072494530074,66.89503920799135,0.9,0,equal
AlegAATr,equal,20,20,1,cabsrandomparams,2388.4273163889284,200.73116960290113,0.95,0,equal
AlegAATr,equal,20,20,1,cabsrandomparams,2493.566572337232,221.025406886275,1.0,1,equal
AlegAATr,equal,20,20,1,cabsrandomparams,2352.7043800547135,134.88200102769375,0.8,0,equal
AlegAATr,equal,20,20,1,cabsrandomparams,2202.3718603644643,138.22011112386727,0.8,0,equal
AlegAATr,equal,20,20,1,cabsrandomparams,2081.0172279690983,0.577998065569123,0.1,0,equal
D-UCB,equal,15,40,2,cabsonecat,739.1883762752306,0.01182517971430053,0.2,0,equal
D-UCB,equal,15,40,2,cabsonecat,4164.761758263158,8.673617379884035e-18,0.06666666666666667,0,equal
D-UCB,equal,15,40,2,cabsonecat,3804.188401678736,0.38092126532547477,0.06666666666666667,0,equal
D-UCB,equal,15,40,2,cabsonecat,5097.744095816285,82.58636488524509,0.2,0,equal
D-UCB,equal,15,40,2,cabsonecat,304.810468280896,7.979727989493313e-17,0.06666666666666667,0,equal
EEE,equal,10,30,1,randoms,241.39869845378266,5.999829548815736,0.9,0,equal
EEE,equal,10,30,1,randoms,199.647837854856,2.4701265104603385,0.9,0,equal
EEE,equal,10,30,1,randoms,204.8621958253985,203.9451645340495,1.0,1,equal
EEE,equal,10,30,1,randoms,185.8865917215925,1.2002379626763187,0.9,0,equal
EEE,equal,10,30,1,randoms,197.91160995931466,4.885376619162215,0.9,0,equal
MADQN,equal,15,40,1,cabsrandomparams,667.8867865017941,1.6578811835141076,0.4666666666666667,0,equal
MADQN,equal,15,40,1,cabsrandomparams,2235.5077061492566,169.04889943350867,0.4666666666666667,0,equal
MADQN,equal,15,40,1,cabsrandomparams,2386.9357313717337,263.6042551269696,0.8,0,equal
MADQN,equal,15,40,1,cabsrandomparams,2341.9399061051295,187.5467529885904,0.6666666666666666,0,equal
MADQN,equal,15,40,1,cabsrandomparams,1275.3561856440945,2.9923979960599922e-15,0.06666666666666667,0,equal
R-UCB,equal,15,40,0,mixture,2277.5936053408473,5.852214135235513,0.3333333333333333,0,equal
R-UCB,equal,15,40,0,mixture,3043.745348498709,0.18127592500755682,0.26666666666666666,0,equal
R-UCB,equal,15,40,0,mixture,1035.0507395331456,81.89549839604166,0.4666666666666667,0,equal
R-UCB,equal,15,40,0,mixture,5763.45653684915,1.8003301531493112,0.13333333333333333,0,equal
R-UCB,equal,15,40,0,mixture,3276.269806182706,0.44395655434635095,0.2,0,equal
D-UCB,equal,10,20,2,banditsociety,569.081664687529,0.04904164991017712,0.5,0,equal
D-UCB,equal,10,20,2,banditsociety,881.7069935879449,0.46919488517086494,0.1,0,equal
D-UCB,equal,10,20,2,banditsociety,769.6925070617907,92.77285060143372,0.5,0,equal
D-UCB,equal,10,20,2,banditsociety,565.6427043401635,0.004344611812730381,0.2,0,equal
D-UCB,equal,10,20,2,banditsociety,538.4157554245757,4.440892098500626e-16,0.4,0,equal
SW-UCB,equal,20,10,0,selfplay,2454.280064690881,43.65357019019642,0.15,0,equal
SW-UCB,equal,20,10,0,selfplay,2454.559607540311,43.65357019019642,0.15,0,equal
SW-UCB,equal,20,10,0,selfplay,2454.5109319094986,43.65357019019642,0.15,0,equal
SW-UCB,equal,20,10,0,selfplay,2454.5109319094986,43.65357019019642,0.15,0,equal
SW-UCB,equal,20,10,0,selfplay,2454.559607540311,43.65357019019642,0.15,0,equal
D-UCB,equal,10,10,2,cabstwocats,849.1388065814713,1.7763568394002505e-15,0.1,0,equal
D-UCB,equal,10,10,2,cabstwocats,849.1388065814713,1.7763568394002505e-15,0.1,0,equal
D-UCB,equal,10,10,2,cabstwocats,871.5626528354883,0.5838960822909165,0.1,0,equal
D-UCB,equal,10,10,2,cabstwocats,849.1388065814713,1.7763568394002505e-15,0.1,0,equal
D-UCB,equal,10,10,2,cabstwocats,849.1388065814713,1.7763568394002505e-15,0.1,0,equal
R-UCB,equal,15,40,1,mixture,3077.5030156043467,6.1932412704517645,0.26666666666666666,0,equal
R-UCB,equal,15,40,1,mixture,1865.539224566133,0.5548574534788906,0.2,0,equal
R-UCB,equal,15,40,1,mixture,4488.070091227061,0.45772871635229223,0.13333333333333333,0,equal
R-UCB,equal,15,40,1,mixture,2609.4524628256313,0.013619087178982638,0.13333333333333333,0,equal
R-UCB,equal,15,40,1,mixture,2425.388325455582,2.2551405187698492e-17,0.06666666666666667,0,equal
MADQN,equal,15,40,0,cabsrandomparams,2949.4773030548035,407.20928349034045,1.0,1,equal
MADQN,equal,15,40,0,cabsrandomparams,1249.232669260348,0.17726810714398913,0.26666666666666666,0,equal
MADQN,equal,15,40,0,cabsrandomparams,2248.5537540548453,303.9438212877837,1.0,1,equal
MADQN,equal,15,40,0,cabsrandomparams,1991.048301408947,142.7893432718835,0.6,0,equal
MADQN,equal,15,40,0,cabsrandomparams,3298.5813121340548,371.8906830049829,0.8,0,equal
EEE,equal,10,30,0,randoms,285.41198195048594,226.34149314492794,1.0,1,equal
EEE,equal,10,30,0,randoms,285.6682023612776,196.20834306096168,1.0,1,equal
EEE,equal,10,30,0,randoms,214.42359087864278,213.5498756889923,1.0,1,equal
EEE,equal,10,30,0,randoms,246.72261558039014,243.92272421157122,1.0,1,equal
EEE,equal,10,30,0,randoms,271.2312196029945,268.0289411793331,1.0,1,equal
AlegAATr,equal,20,20,0,cabsrandomparams,2391.256143578781,149.64286683469004,0.9,0,equal
AlegAATr,equal,20,20,0,cabsrandomparams,2389.5205422152394,155.77628201365025,0.8,0,equal
AlegAATr,equal,20,20,0,cabsrandomparams,2598.493601543525,188.6711423867857,1.0,1,equal
AlegAATr,equal,20,20,0,cabsrandomparams,1877.6276077596306,85.65242246547591,0.3,0,equal
AlegAATr,equal,20,20,0,cabsrandomparams,1809.3769002913382,88.6355594790392,0.35,0,equal
SW-UCB,equal,20,10,1,selfplay,2269.5705567634327,46.15756341766216,0.2,0,equal
SW-UCB,equal,20,10,1,selfplay,2108.760141469301,62.158401011600404,0.25,0,equal
SW-UCB,equal,20,10,1,selfplay,2165.113135115852,41.1772368519708,0.2,0,equal
SW-UCB,equal,20,10,1,selfplay,2269.5705567634327,46.15756341766216,0.2,0,equal
SW-UCB,equal,20,10,1,selfplay,2165.113135115852,41.1772368519708,0.2,0,equal
AlegAATr,equal,20,30,0,cabsrandomparams,2242.106846140231,165.05065063988545,0.85,0,equal
AlegAATr,equal,20,30,0,cabsrandomparams,2159.9965448182475,167.88812471629643,0.95,0,equal
AlegAATr,equal,20,30,0,cabsrandomparams,3422.9097862775257,334.14998834130216,0.85,0,equal
AlegAATr,equal,20,30,0,cabsrandomparams,2164.0161836219245,79.07227426746104,0.3,0,equal
AlegAATr,equal,20,30,0,cabsrandomparams,2563.853064294281,69.81304261339696,0.1,0,equal
MADQN,equal,20,10,0,banditsociety,2238.769693642437,136.36992005175506,0.8,0,equal
MADQN,equal,20,10,0,banditsociety,1932.0429465505295,89.86729809212412,0.35,0,equal
MADQN,equal,20,10,0,banditsociety,2499.9285673881363,132.91201613650037,0.75,0,equal
MADQN,equal,20,10,0,banditsociety,1760.3595527440007,86.07043183374287,0.3,0,equal
MADQN,equal,20,10,0,banditsociety,1828.4288866382242,66.46184510189214,0.25,0,equal
EEE,equal,10,20,0,randoms,417.01298836353806,312.0644116244964,1.0,1,equal
EEE,equal,10,20,0,randoms,297.86426303671266,288.45360485824125,1.0,1,equal
EEE,equal,10,20,0,randoms,365.22251333494273,162.4552828774673,1.0,1,equal
EEE,equal,10,20,0,randoms,319.1416068471764,184.54111596908797,1.0,1,equal
EEE,equal,10,20,0,randoms,279.87843394233124,265.0193729248145,1.0,1,equal
DQN,equal,10,40,1,cabstwocats,668.9717585696815,66.89717585696815,1.0,1,equal
DQN,equal,10,40,1,cabstwocats,668.9717585696815,66.89717585696815,1.0,1,equal
DQN,equal,10,40,1,cabstwocats,668.9717585696815,66.89717585696815,1.0,1,equal
DQN,equal,10,40,1,cabstwocats,619.2119630277186,68.85579301508693,0.8,0,equal
DQN,equal,10,40,1,cabstwocats,668.9717585696815,66.89717585696815,1.0,1,equal
UCB,equal,10,40,1,randoms,202.9748445814448,202.0949043751389,1.0,1,equal
UCB,equal,10,40,1,randoms,179.20403589035405,178.79813491993505,1.0,1,equal
UCB,equal,10,40,1,randoms,366.7507480995119,189.8292273846373,1.0,1,equal
UCB,equal,10,40,1,randoms,283.06153317904307,3.0239329772214085,0.9,0,equal
UCB,equal,10,40,1,randoms,238.24253993205684,0.6653070475370177,0.8,0,equal
R-UCB,equal,5,40,0,cabstwocats,346.78055512436623,16.031605049342886,0.2,0,equal
R-UCB,equal,5,40,0,cabstwocats,334.2108669462914,0.2776243006223289,0.2,0,equal
R-UCB,equal,5,40,0,cabstwocats,462.2975916774336,111.35202030427124,0.8,0,equal
R-UCB,equal,5,40,0,cabstwocats,346.78055512436623,16.031605049342886,0.2,0,equal
R-UCB,equal,5,40,0,cabstwocats,347.90568459803205,16.96735035631441,0.2,0,equal
EEE,equal,20,30,1,mixture,2687.808091545123,423.50666340483474,0.95,0,equal
EEE,equal,20,30,1,mixture,1946.649336320792,39.435347181840385,0.4,0,equal
EEE,equal,20,30,1,mixture,2463.084006326498,124.91956073052405,0.65,0,equal
EEE,equal,20,30,1,mixture,4468.755711405492,216.32835354691457,0.5,0,equal
EEE,equal,20,30,1,mixture,1643.6766865312522,127.14917586544455,0.75,0,equal
AlegAATr,equal,5,10,2,selfplay,226.98633351825868,0.49231048061089666,0.6,0,equal
AlegAATr,equal,5,10,2,selfplay,324.50264501284397,0.0,0.2,0,equal
AlegAATr,equal,5,10,2,selfplay,202.03266672873357,0.0,0.4,0,equal
AlegAATr,equal,5,10,2,selfplay,209.01009159231415,3.552713678800501e-15,0.2,0,equal
AlegAATr,equal,5,10,2,selfplay,329.3598277372618,134.41715802016427,1.0,1,equal
UCB,equal,5,40,2,banditsociety,216.13062941980544,0.6910409991146308,0.6,0,equal
UCB,equal,5,40,2,banditsociety,126.41818780789558,5.499073418846478e-16,0.4,0,equal
UCB,equal,5,40,2,banditsociety,180.68203445075122,1.5491288916440749,0.6,0,equal
UCB,equal,5,40,2,banditsociety,156.11374400004752,2.301978052621223e-15,0.6,0,equal
UCB,equal,5,40,2,banditsociety,124.16171319334507,4.2847669856627135e-16,0.4,0,equal
EEE,equal,20,20,1,mixture,2431.8080480917665,150.20950430857786,0.75,0,equal
EEE,equal,20,20,1,mixture,2607.2078658534488,96.7571502253209,0.35,0,equal
EEE,equal,20,20,1,mixture,2331.639421036689,103.7088898518296,0.35,0,equal
EEE,equal,20,20,1,mixture,2400.9402565862256,34.05335315234937,0.2,0,equal
EEE,equal,20,20,1,mixture,1658.71175801199,52.430028031518425,0.4,0,equal
UCB,equal,20,40,0,mixture,7917.942893083925,31.76508769381799,0.3,0,equal
UCB,equal,20,40,0,mixture,4616.121711974906,103.578501620412,0.55,0,equal
UCB,equal,20,40,0,mixture,3335.2694204210216,7.217075106067862,0.3,0,equal
UCB,equal,20,40,0,mixture,4609.631367010661,290.35060237884926,0.8,0,equal
UCB,equal,20,40,0,mixture,3199.5734429303407,9.199647966867488,0.25,0,equal
MADQN,equal,20,40,2,cabstwocats,1084.3884176173415,1.6323747908941755e-15,0.05,0,equal
MADQN,equal,20,40,2,cabstwocats,998.8510205467053,3.694961003830599e-16,0.1,0,equal
MADQN,equal,20,40,2,cabstwocats,1302.0674324426927,3.472916398905568e-15,0.05,0,equal
MADQN,equal,20,40,2,cabstwocats,1318.4383564776635,1.6323747908941755e-15,0.05,0,equal
MADQN,equal,20,40,2,cabstwocats,1179.6530121423934,7.077671781985373e-16,0.1,0,equal
AleqgAATr,equal,20,30,2,cabstwocats,1430.2750339004606,0.2515718971799854,0.05,0,equal
AleqgAATr,equal,20,30,2,cabstwocats,1462.7612684504275,4.912691504942004,0.05,0,equal
AleqgAATr,equal,20,30,2,cabstwocats,1479.8826880066597,0.0,0.05,0,equal
AleqgAATr,equal,20,30,2,cabstwocats,1384.0790315734466,2.3592239273284576e-16,0.05,0,equal
AleqgAATr,equal,20,30,2,cabstwocats,1438.362064230899,1.2628786905111156e-15,0.05,0,equal
UCB,equal,10,20,0,banditsociety,1040.0552257754848,43.2780506169614,0.2,0,equal
UCB,equal,10,20,0,banditsociety,1167.408277528729,50.787630277283405,0.1,0,equal
UCB,equal,10,20,0,banditsociety,1018.1417697773344,81.20972038140916,0.3,0,equal
UCB,equal,10,20,0,banditsociety,885.6137002111169,0.35036413996127935,0.2,0,equal
UCB,equal,10,20,0,banditsociety,1133.071530762999,63.61289804453122,0.1,0,equal
RAlegAATr,equal,20,20,2,cabsnocat,3512.6595250076416,4.4599724796830875,0.15,0,equal
EEE,equal,10,40,2,cabsrandomparams,1517.2957466378766,230.2863150875276,0.9,0,equal
EEE,equal,10,40,2,cabsrandomparams,298.1879560205148,0.0,0.4,0,equal
EEE,equal,10,40,2,cabsrandomparams,645.1347546068872,0.21848328250606777,0.3,0,equal
EEE,equal,10,40,2,cabsrandomparams,277.6123119186378,0.11210488903353237,0.5,0,equal
EEE,equal,10,40,2,cabsrandomparams,526.1367790488564,0.11686855069562173,0.4,0,equal
AleqgAATr,equal,20,20,2,cabstwocats,1525.689075028984,0.49833104336527123,0.05,0,equal
AleqgAATr,equal,20,20,2,cabstwocats,1302.4479599602664,0.3898398137804222,0.2,0,equal
AleqgAATr,equal,20,20,2,cabstwocats,1734.5436230720334,51.68159930594431,0.05,0,equal
AleqgAATr,equal,20,20,2,cabstwocats,1618.7283417322574,27.138497536582204,0.05,0,equal
AleqgAATr,equal,20,20,2,cabstwocats,1636.1048812322683,8.32905798061634,0.05,0,equal
AleqgAATr,equal,5,40,0,mixture,778.4975762171548,266.11999006169054,0.8,0,equal
AleqgAATr,equal,5,40,0,mixture,741.9356395048976,387.2773987241256,1.0,1,equal
AleqgAATr,equal,5,40,0,mixture,1860.525915450774,288.70425046409395,0.6,0,equal
AleqgAATr,equal,5,40,0,mixture,2068.4122194465563,712.1941795538938,1.0,1,equal
AleqgAATr,equal,5,40,0,mixture,1776.730714192051,698.0749995334555,1.0,1,equal
UCB,equal,10,30,0,banditsociety,903.1622482433013,97.62291515765186,0.7,0,equal
UCB,equal,10,30,0,banditsociety,791.2580879146142,3.3029134982598407e-15,0.1,0,equal
UCB,equal,10,30,0,banditsociety,890.2381319900528,86.17389954052398,0.6,0,equal
UCB,equal,10,30,0,banditsociety,766.3959947535214,96.76873678078152,0.6,0,equal
UCB,equal,10,30,0,banditsociety,798.5409597182069,76.40444087679668,0.4,0,equal
RAlegAATr,equal,20,30,2,cabsnocat,4027.9456898228905,0.0024276589577250096,0.15,0,equal
RAlegAATr,equal,5,10,0,mixture,488.68240860149723,58.77982037263231,0.2,0,equal
DQN,equal,10,20,2,cabsonecat,359.9770126113474,198.58175672640402,1.0,1,equal
DQN,equal,10,20,2,cabsonecat,889.528559047177,119.55077834522149,0.8,0,equal
DQN,equal,10,20,2,cabsonecat,477.2492106464282,148.82418005751552,0.9,0,equal
DQN,equal,10,20,2,cabsonecat,379.7718462645099,196.23204761748158,1.0,1,equal
DQN,equal,10,20,2,cabsonecat,383.7917383215513,222.0658738931619,1.0,1,equal
RAlegAATr,equal,5,40,1,banditsociety,216.0057547905295,1.054165140433616,0.4,0,equal
DQN,equal,10,30,2,cabsonecat,366.0265974871652,200.37205239100618,1.0,1,equal
DQN,equal,10,30,2,cabsonecat,360.2957629593225,158.0527459696759,1.0,1,equal
DQN,equal,10,30,2,cabsonecat,2463.3507016804665,93.63940504068995,0.4,0,equal
DQN,equal,10,30,2,cabsonecat,359.6890866802628,198.1932674750485,1.0,1,equal
DQN,equal,10,30,2,cabsonecat,1170.7711171893343,97.7851480453906,0.7,0,equal
UCB,equal,5,10,1,cabstwocats,407.4711121776999,1.7418221225514419,0.2,0,equal
UCB,equal,5,10,1,cabstwocats,407.4711121776999,1.7418221225514419,0.2,0,equal
UCB,equal,5,10,1,cabstwocats,407.4711121776999,1.7418221225514419,0.2,0,equal
UCB,equal,5,10,1,cabstwocats,407.4711121776999,1.7418221225514419,0.2,0,equal
UCB,equal,5,10,1,cabstwocats,407.4711121776999,1.7418221225514419,0.2,0,equal
AlegAATr,equal,20,10,2,randoms,821.1517462342049,256.4001850726667,1.0,1,equal
AlegAATr,equal,20,10,2,randoms,808.5736631597618,12.953804165176502,0.4,0,equal
AlegAATr,equal,20,10,2,randoms,814.8383211088662,187.71910018808407,1.0,1,equal
AlegAATr,equal,20,10,2,randoms,771.1908606777362,215.24175945432708,1.0,1,equal
AlegAATr,equal,20,10,2,randoms,841.0559306852095,191.295617656314,1.0,1,equal
R-UCB,equal,15,30,1,banditsociety,1087.284299544721,4.133682348574188,0.26666666666666666,0,equal
R-UCB,equal,15,30,1,banditsociety,1183.7736733937018,8.326672684688674e-16,0.06666666666666667,0,equal
R-UCB,equal,15,30,1,banditsociety,1089.1185296051945,3.0531133177191805e-16,0.06666666666666667,0,equal
R-UCB,equal,15,30,1,banditsociety,1149.165555978346,0.23438101124444488,0.13333333333333333,0,equal
R-UCB,equal,15,30,1,banditsociety,1475.577544892741,0.16646976948960213,0.06666666666666667,0,equal
DQN,equal,10,10,1,cabsnocat,888.3450509313942,120.23356658466763,0.7,0,equal
DQN,equal,10,10,1,cabsnocat,1363.124653418233,111.79223731157937,0.3,0,equal
DQN,equal,10,10,1,cabsnocat,858.2993782651014,112.64455250604384,0.6,0,equal
DQN,equal,10,10,1,cabsnocat,975.3767433485157,100.4340414445244,0.4,0,equal
DQN,equal,10,10,1,cabsnocat,1263.1916196692432,104.44548905297523,0.4,0,equal
AleqgAATr,equal,15,40,2,randoms,162.2024659129708,6.036937156474159,0.8666666666666667,0,equal
AleqgAATr,equal,15,40,2,randoms,192.1125722286353,0.8185066336725391,0.8666666666666667,0,equal
AleqgAATr,equal,15,40,2,randoms,212.77940306692486,1.9584537225067093,0.8666666666666667,0,equal
AleqgAATr,equal,15,40,2,randoms,108.62891760590287,0.46789041568582007,0.8666666666666667,0,equal
AleqgAATr,equal,15,40,2,randoms,195.69147898467534,0.48202862235715566,0.8,0,equal
R-UCB,equal,20,10,2,cabsnocat,2401.510505347971,1.7763568394002505e-15,0.05,0,equal
R-UCB,equal,20,10,2,cabsnocat,2206.323500011952,7.105427357601002e-15,0.2,0,equal
R-UCB,equal,20,10,2,cabsnocat,2174.9174745664423,1.7763568394002505e-15,0.2,0,equal
R-UCB,equal,20,10,2,cabsnocat,2395.8705378945588,65.77325790971034,0.15,0,equal
R-UCB,equal,20,10,2,cabsnocat,2365.9878298093936,5.329070518200751e-15,0.05,0,equal
R-UCB,equal,15,20,1,banditsociety,1312.520857840464,0.963477836234194,0.06666666666666667,0,equal
R-UCB,equal,15,20,1,banditsociety,1331.9128760126998,15.88464234914768,0.13333333333333333,0,equal
R-UCB,equal,15,20,1,banditsociety,1354.4911074671418,8.881784197001252e-16,0.13333333333333333,0,equal
R-UCB,equal,15,20,1,banditsociety,1468.9517755745242,0.3791804455682968,0.06666666666666667,0,equal
R-UCB,equal,15,20,1,banditsociety,1336.0700889271304,0.0,0.06666666666666667,0,equal
AleqgAATr,equal,20,30,2,selfplay,2039.633811453712,0.5773840801543956,0.45,0,equal
AleqgAATr,equal,20,30,2,selfplay,4453.547441663164,0.34585796196451535,0.35,0,equal
AleqgAATr,equal,20,30,2,selfplay,330.5325546436798,9.908740494779522e-15,0.35,0,equal
AleqgAATr,equal,20,30,2,selfplay,2638.233422945076,2.4155637519318183,0.65,0,equal
AleqgAATr,equal,20,30,2,selfplay,4196.9362309276785,423.56271749896314,0.8,0,equal
EXP4,equal,10,20,1,cabsnocat,936.1535223558758,325.39634595553457,1.0,1,equal
EXP4,equal,10,20,1,cabsnocat,1334.6475833965162,177.4976811220932,0.6,0,equal
EXP4,equal,10,20,1,cabsnocat,1016.7033530909749,313.38791550507995,1.0,1,equal
EXP4,equal,10,20,1,cabsnocat,1989.3144280322026,0.0,0.1,0,equal
EXP4,equal,10,20,1,cabsnocat,921.442227807604,132.99289798088324,0.7,0,equal
AleqgAATr,equal,20,30,0,banditsociety,1250.8190473721652,0.13044105729638483,0.15,0,equal
AleqgAATr,equal,20,30,0,banditsociety,1284.8515830705205,1.147700367979707,0.25,0,equal
AleqgAATr,equal,20,30,0,banditsociety,2084.196983799375,0.0699377603128194,0.05,0,equal
AleqgAATr,equal,20,30,0,banditsociety,1436.3679379627922,26.212078332576446,0.35,0,equal
AleqgAATr,equal,20,30,0,banditsociety,1770.4236321975595,0.33219524245118637,0.1,0,equal
DQN,equal,15,40,1,banditsociety,1136.5286641900768,82.04358219686301,0.7333333333333333,0,equal
DQN,equal,15,40,1,banditsociety,1155.4503935385376,83.06893222426547,0.7333333333333333,0,equal
DQN,equal,15,40,1,banditsociety,1233.5673848538556,101.40728611185635,0.6666666666666666,0,equal
DQN,equal,15,40,1,banditsociety,1201.0570432166305,108.86515488584607,0.8666666666666667,0,equal
DQN,equal,15,40,1,banditsociety,1121.038818363072,90.76874952927757,0.6,0,equal
AleqgAATr,equal,20,20,2,selfplay,2522.1758470775276,298.8544332444313,0.7,0,equal
AleqgAATr,equal,20,20,2,selfplay,2425.7514959979726,6.661338147750939e-16,0.15,0,equal
AleqgAATr,equal,20,20,2,selfplay,2231.573722113479,302.4644719324482,0.95,0,equal
AleqgAATr,equal,20,20,2,selfplay,2755.708912666116,1.7763568394002505e-15,0.25,0,equal
AleqgAATr,equal,20,20,2,selfplay,2195.3895876460742,2.213089021210763,0.35,0,equal
EXP4,equal,10,30,1,cabsnocat,1001.1856610632537,0.9257367286653714,0.2,0,equal
EXP4,equal,10,30,1,cabsnocat,1083.8688026216198,2.202883805281704,0.6,0,equal
EXP4,equal,10,30,1,cabsnocat,1308.5242545453139,237.44351077863155,0.8,0,equal
EXP4,equal,10,30,1,cabsnocat,2465.3517255560787,0.33532764140223137,0.1,0,equal
EXP4,equal,10,30,1,cabsnocat,2146.3929018841586,1.4432899320127035e-15,0.2,0,equal
AleqgAATr,equal,20,20,0,banditsociety,1672.4188368509504,13.168883237701172,0.15,0,equal
AleqgAATr,equal,20,20,0,banditsociety,1847.6343721643823,0.0,0.05,0,equal
